model,score_name,partition,index,label,prediction,unknownness,threshold,accepted
gcsc,mls,validation,12198,5,5,-10.636375427246094,-5.980741930007932,True
gcsc,mls,validation,49185,5,5,-8.292798042297363,-5.980741930007932,True
gcsc,mls,validation,19316,5,5,-5.5075201988220215,-5.980741930007932,False
gcsc,mls,validation,16043,5,5,-9.365644454956055,-5.980741930007932,True
gcsc,mls,validation,46275,5,5,-10.95622444152832,-5.980741930007932,True
gcsc,mls,validation,14663,5,5,-10.537009239196777,-5.980741930007932,True
gcsc,mls,validation,48708,5,5,-11.612733840942383,-5.980741930007932,True
gcsc,mls,validation,47447,5,3,-6.8976030349731445,-5.980741930007932,True
gcsc,mls,validation,35469,5,5,-10.931720733642578,-5.980741930007932,True
gcsc,mls,validation,15798,5,5,-11.247871398925781,-5.980741930007932,True
gcsc,mls,validation,15017,5,5,-9.33882999420166,-5.980741930007932,True
gcsc,mls,validation,6436,5,5,-7.8291730880737305,-5.980741930007932,True
gcsc,mls,validation,10692,5,5,-12.10865592956543,-5.980741930007932,True
gcsc,mls,validation,13121,5,5,-9.820552825927734,-5.980741930007932,True
gcsc,mls,validation,40776,5,5,-10.870786666870117,-5.980741930007932,True
gcsc,mls,validation,32015,5,5,-6.236238956451416,-5.980741930007932,True
gcsc,mls,validation,16798,5,5,-9.696883201599121,-5.980741930007932,True
gcsc,mls,validation,5872,5,5,-9.419824600219727,-5.980741930007932,True
gcsc,mls,validation,20801,5,5,-3.4550275802612305,-5.980741930007932,False
gcsc,mls,validation,43063,5,5,-11.730245590209961,-5.980741930007932,True
gcsc,mls,validation,18470,5,3,-4.241247653961182,-5.980741930007932,False
gcsc,mls,validation,12431,5,5,-8.478131294250488,-5.980741930007932,True
gcsc,mls,validation,19404,5,5,-11.480441093444824,-5.980741930007932,True
gcsc,mls,validation,34854,5,5,-8.517212867736816,-5.980741930007932,True
gcsc,mls,validation,49452,5,5,-11.349266052246094,-5.980741930007932,True
gcsc,mls,validation,28339,5,5,-9.824005126953125,-5.980741930007932,True
gcsc,mls,validation,30766,5,5,-7.6772894859313965,-5.980741930007932,True
gcsc,mls,validation,41115,5,5,-9.25019645690918,-5.980741930007932,True
gcsc,mls,validation,7115,5,5,-8.858248710632324,-5.980741930007932,True
gcsc,mls,validation,8252,5,5,-9.887080192565918,-5.980741930007932,True
gcsc,mls,validation,45473,5,5,-10.037861824035645,-5.980741930007932,True
gcsc,mls,validation,23971,5,5,-6.364706516265869,-5.980741930007932,True
gcsc,mls,validation,46930,5,5,-3.3612232208251953,-5.980741930007932,False
gcsc,mls,validation,24105,5,5,-8.44277286529541,-5.980741930007932,True
gcsc,mls,validation,18563,5,5,-11.623983383178711,-5.980741930007932,True
gcsc,mls,validation,26731,5,5,-10.894843101501465,-5.980741930007932,True
gcsc,mls,validation,18288,5,5,-12.594346046447754,-5.980741930007932,True
gcsc,mls,validation,2028,5,5,-10.100274085998535,-5.980741930007932,True
gcsc,mls,validation,37484,5,5,-7.779913902282715,-5.980741930007932,True
gcsc,mls,validation,12630,5,5,-12.1843900680542,-5.980741930007932,True
gcsc,mls,validation,16374,5,5,-10.840696334838867,-5.980741930007932,True
gcsc,mls,validation,33246,5,5,-10.442933082580566,-5.980741930007932,True
gcsc,mls,validation,38624,5,5,-10.062458992004395,-5.980741930007932,True
gcsc,mls,validation,10072,5,5,-11.056358337402344,-5.980741930007932,True
gcsc,mls,validation,47218,5,5,-11.084468841552734,-5.980741930007932,True
gcsc,mls,validation,18764,5,5,-10.430533409118652,-5.980741930007932,True
gcsc,mls,validation,36392,5,5,-11.041130065917969,-5.980741930007932,True
gcsc,mls,validation,14748,5,5,-10.640643119812012,-5.980741930007932,True
gcsc,mls,validation,44094,5,3,-7.14247465133667,-5.980741930007932,True
gcsc,mls,validation,14223,5,5,-9.12917423248291,-5.980741930007932,True
gcsc,mls,validation,17346,5,5,-12.008915901184082,-5.980741930007932,True
gcsc,mls,validation,35842,5,5,-9.334317207336426,-5.980741930007932,True
gcsc,mls,validation,43345,5,5,-8.847124099731445,-5.980741930007932,True
gcsc,mls,validation,12832,5,5,-9.631293296813965,-5.980741930007932,True
gcsc,mls,validation,32333,5,5,-6.183910369873047,-5.980741930007932,True
gcsc,mls,validation,45581,5,5,-9.823932647705078,-5.980741930007932,True
gcsc,mls,validation,49552,5,5,-10.414813041687012,-5.980741930007932,True
gcsc,mls,validation,38874,5,5,-9.627091407775879,-5.980741930007932,True
gcsc,mls,validation,928,5,5,-9.680249214172363,-5.980741930007932,True
gcsc,mls,validation,39669,5,5,-10.831622123718262,-5.980741930007932,True
gcsc,mls,validation,1355,5,5,-10.105022430419922,-5.980741930007932,True
gcsc,mls,validation,45043,5,5,-8.707611083984375,-5.980741930007932,True
gcsc,mls,validation,30684,5,5,-6.443990707397461,-5.980741930007932,True
gcsc,mls,validation,48843,5,5,-8.326863288879395,-5.980741930007932,True
gcsc,mls,validation,45482,5,5,-12.649246215820312,-5.980741930007932,True
gcsc,mls,validation,29758,5,5,-11.144680976867676,-5.980741930007932,True
gcsc,mls,validation,45417,5,5,-6.411962509155273,-5.980741930007932,True
gcsc,mls,validation,49514,5,3,-6.649969577789307,-5.980741930007932,True
gcsc,mls,validation,27968,5,5,-9.29263973236084,-5.980741930007932,True
gcsc,mls,validation,21436,5,3,-6.438912391662598,-5.980741930007932,True
gcsc,mls,validation,49541,5,5,-8.943001747131348,-5.980741930007932,True
gcsc,mls,validation,45870,5,5,-10.703319549560547,-5.980741930007932,True
gcsc,mls,validation,44791,5,5,-7.487807273864746,-5.980741930007932,True
gcsc,mls,validation,37559,5,5,-11.2750883102417,-5.980741930007932,True
gcsc,mls,validation,47095,5,5,-8.30415153503418,-5.980741930007932,True
gcsc,mls,validation,43590,5,5,-5.573366165161133,-5.980741930007932,False
gcsc,mls,validation,2104,5,5,-9.671841621398926,-5.980741930007932,True
gcsc,mls,validation,10759,5,5,-10.406816482543945,-5.980741930007932,True
gcsc,mls,validation,48328,5,5,-10.771404266357422,-5.980741930007932,True
gcsc,mls,validation,16270,5,5,-11.118446350097656,-5.980741930007932,True
gcsc,mls,validation,24890,5,7,-4.934098720550537,-5.980741930007932,False
gcsc,mls,validation,42363,5,5,-9.6918363571167,-5.980741930007932,True
gcsc,mls,validation,29392,5,5,-9.370209693908691,-5.980741930007932,True
gcsc,mls,validation,11637,5,5,-9.362375259399414,-5.980741930007932,True
gcsc,mls,validation,2522,5,5,-16.35039520263672,-5.980741930007932,True
gcsc,mls,validation,4850,5,5,-10.647183418273926,-5.980741930007932,True
gcsc,mls,validation,46565,5,5,-11.238849639892578,-5.980741930007932,True
gcsc,mls,validation,19693,5,5,-9.269569396972656,-5.980741930007932,True
gcsc,mls,validation,41743,5,5,-8.826287269592285,-5.980741930007932,True
gcsc,mls,validation,40997,5,5,-15.245144844055176,-5.980741930007932,True
gcsc,mls,validation,30042,5,5,-10.725126266479492,-5.980741930007932,True
gcsc,mls,validation,47672,5,5,-9.365626335144043,-5.980741930007932,True
gcsc,mls,validation,7978,5,5,-13.954448699951172,-5.980741930007932,True
gcsc,mls,validation,11536,5,5,-9.491036415100098,-5.980741930007932,True
gcsc,mls,validation,107,5,5,-9.93017864227295,-5.980741930007932,True
gcsc,mls,validation,15089,5,5,-11.005769729614258,-5.980741930007932,True
gcsc,mls,validation,18575,5,5,-12.801921844482422,-5.980741930007932,True
gcsc,mls,validation,3491,5,5,-8.115779876708984,-5.980741930007932,True
gcsc,mls,validation,33259,5,5,-8.602034568786621,-5.980741930007932,True
gcsc,mls,validation,26755,5,5,-8.225086212158203,-5.980741930007932,True
gcsc,mls,validation,14850,5,3,-7.516902923583984,-5.980741930007932,True
gcsc,mls,validation,17305,5,3,-8.064372062683105,-5.980741930007932,True
gcsc,mls,validation,43395,5,5,-7.12025785446167,-5.980741930007932,True
gcsc,mls,validation,3162,5,5,-9.653200149536133,-5.980741930007932,True
gcsc,mls,validation,22021,5,4,-10.355100631713867,-5.980741930007932,True
gcsc,mls,validation,38172,5,5,-11.349154472351074,-5.980741930007932,True
gcsc,mls,validation,26237,5,5,-13.252044677734375,-5.980741930007932,True
gcsc,mls,validation,8591,5,5,-11.023377418518066,-5.980741930007932,True
gcsc,mls,validation,44555,5,5,-13.351655960083008,-5.980741930007932,True
gcsc,mls,validation,18212,5,3,-9.020527839660645,-5.980741930007932,True
gcsc,mls,validation,41687,5,5,-8.171290397644043,-5.980741930007932,True
gcsc,mls,validation,18958,5,5,-9.5053129196167,-5.980741930007932,True
gcsc,mls,validation,5233,5,5,-7.242367744445801,-5.980741930007932,True
gcsc,mls,validation,22941,5,5,-11.549355506896973,-5.980741930007932,True
gcsc,mls,validation,38529,5,5,-7.426629543304443,-5.980741930007932,True
gcsc,mls,validation,10803,5,5,-8.420310974121094,-5.980741930007932,True
gcsc,mls,validation,26221,5,5,-11.618778228759766,-5.980741930007932,True
gcsc,mls,validation,40944,5,5,-9.924346923828125,-5.980741930007932,True
gcsc,mls,validation,38503,5,5,-10.420048713684082,-5.980741930007932,True
gcsc,mls,validation,37086,5,5,-9.635242462158203,-5.980741930007932,True
gcsc,mls,validation,10907,5,5,-9.969749450683594,-5.980741930007932,True
gcsc,mls,validation,30735,5,5,-9.488207817077637,-5.980741930007932,True
gcsc,mls,validation,38990,5,5,-9.774764060974121,-5.980741930007932,True
gcsc,mls,validation,38361,5,5,-8.097311019897461,-5.980741930007932,True
gcsc,mls,validation,15786,5,5,-11.191498756408691,-5.980741930007932,True
gcsc,mls,validation,37746,5,5,-7.870457649230957,-5.980741930007932,True
gcsc,mls,validation,22357,5,5,-5.211721897125244,-5.980741930007932,False
gcsc,mls,validation,11442,5,5,-9.715453147888184,-5.980741930007932,True
gcsc,mls,validation,28531,5,5,-10.96972370147705,-5.980741930007932,True
gcsc,mls,validation,38975,5,5,-9.604974746704102,-5.980741930007932,True
gcsc,mls,validation,39070,5,5,-9.507474899291992,-5.980741930007932,True
gcsc,mls,validation,4406,5,5,-10.833979606628418,-5.980741930007932,True
gcsc,mls,validation,15894,5,5,-9.728907585144043,-5.980741930007932,True
gcsc,mls,validation,39920,5,5,-9.806193351745605,-5.980741930007932,True
gcsc,mls,validation,38888,5,5,-10.208331108093262,-5.980741930007932,True
gcsc,mls,validation,23121,5,5,-8.654719352722168,-5.980741930007932,True
gcsc,mls,validation,18915,5,5,-10.133082389831543,-5.980741930007932,True
gcsc,mls,validation,2147,5,5,-9.064109802246094,-5.980741930007932,True
gcsc,mls,validation,2009,5,5,-4.761301040649414,-5.980741930007932,False
gcsc,mls,validation,46487,5,5,-11.349529266357422,-5.980741930007932,True
gcsc,mls,validation,46436,5,5,-13.67690658569336,-5.980741930007932,True
gcsc,mls,validation,28909,5,5,-18.9069881439209,-5.980741930007932,True
gcsc,mls,validation,28508,5,5,-9.609840393066406,-5.980741930007932,True
gcsc,mls,validation,40572,5,3,-5.15774393081665,-5.980741930007932,False
gcsc,mls,validation,22779,5,5,-7.533985137939453,-5.980741930007932,True
gcsc,mls,validation,45450,5,3,-8.607171058654785,-5.980741930007932,True
gcsc,mls,validation,29713,5,5,-6.900739669799805,-5.980741930007932,True
gcsc,mls,validation,607,5,5,-10.009690284729004,-5.980741930007932,True
gcsc,mls,validation,2374,5,3,-4.4103498458862305,-5.980741930007932,False
gcsc,mls,validation,21616,5,5,-11.650540351867676,-5.980741930007932,True
gcsc,mls,validation,46112,5,5,-9.921612739562988,-5.980741930007932,True
gcsc,mls,validation,26501,5,5,-11.8782377243042,-5.980741930007932,True
gcsc,mls,validation,45674,5,5,-9.913820266723633,-5.980741930007932,True
gcsc,mls,validation,37419,5,5,-12.605359077453613,-5.980741930007932,True
gcsc,mls,validation,40471,5,5,-7.15396785736084,-5.980741930007932,True
gcsc,mls,validation,17665,5,5,-8.898683547973633,-5.980741930007932,True
gcsc,mls,validation,29425,5,5,-13.405776023864746,-5.980741930007932,True
gcsc,mls,validation,36132,5,5,-9.471599578857422,-5.980741930007932,True
gcsc,mls,validation,28263,5,5,-7.485527992248535,-5.980741930007932,True
gcsc,mls,validation,20076,5,5,-9.705385208129883,-5.980741930007932,True
gcsc,mls,validation,29615,5,5,-10.229313850402832,-5.980741930007932,True
gcsc,mls,validation,43221,5,5,-4.0644001960754395,-5.980741930007932,False
gcsc,mls,validation,7270,5,5,-7.6235785484313965,-5.980741930007932,True
gcsc,mls,validation,19022,5,5,-11.155143737792969,-5.980741930007932,True
gcsc,mls,validation,47235,5,5,-10.454083442687988,-5.980741930007932,True
gcsc,mls,validation,17611,5,5,-11.353754997253418,-5.980741930007932,True
gcsc,mls,validation,42961,5,5,-6.579277038574219,-5.980741930007932,True
gcsc,mls,validation,9104,5,5,-9.61501407623291,-5.980741930007932,True
gcsc,mls,validation,4698,5,5,-9.574206352233887,-5.980741930007932,True
gcsc,mls,validation,18237,5,5,-11.133674621582031,-5.980741930007932,True
gcsc,mls,validation,14184,5,5,-10.492993354797363,-5.980741930007932,True
gcsc,mls,validation,33394,5,3,-7.4633564949035645,-5.980741930007932,True
gcsc,mls,validation,42578,5,5,-15.049722671508789,-5.980741930007932,True
gcsc,mls,validation,215,5,5,-10.423116683959961,-5.980741930007932,True
gcsc,mls,validation,16969,5,5,-9.303983688354492,-5.980741930007932,True
gcsc,mls,validation,2316,5,5,-11.633162498474121,-5.980741930007932,True
gcsc,mls,validation,43005,5,5,-8.438809394836426,-5.980741930007932,True
gcsc,mls,validation,8923,5,5,-9.664316177368164,-5.980741930007932,True
gcsc,mls,validation,18598,5,5,-11.564064025878906,-5.980741930007932,True
gcsc,mls,validation,13805,5,6,-6.134054660797119,-5.980741930007932,True
gcsc,mls,validation,2482,5,5,-13.13756275177002,-5.980741930007932,True
gcsc,mls,validation,47729,5,5,-11.804643630981445,-5.980741930007932,True
gcsc,mls,validation,16626,5,5,-14.789203643798828,-5.980741930007932,True
gcsc,mls,validation,15724,5,5,-11.699407577514648,-5.980741930007932,True
gcsc,mls,validation,29683,5,5,-11.083565711975098,-5.980741930007932,True
gcsc,mls,validation,46482,5,5,-12.070813179016113,-5.980741930007932,True
gcsc,mls,validation,8985,5,5,-6.850832939147949,-5.980741930007932,True
gcsc,mls,validation,9274,5,5,-9.42658519744873,-5.980741930007932,True
gcsc,mls,validation,23273,5,5,-10.17974853515625,-5.980741930007932,True
gcsc,mls,validation,30978,5,5,-11.834230422973633,-5.980741930007932,True
gcsc,mls,validation,34833,5,5,-10.083836555480957,-5.980741930007932,True
gcsc,mls,validation,14001,5,5,-8.084466934204102,-5.980741930007932,True
gcsc,mls,validation,21235,5,5,-16.240209579467773,-5.980741930007932,True
gcsc,mls,validation,35680,5,5,-10.802338600158691,-5.980741930007932,True
gcsc,mls,validation,25465,5,5,-9.665619850158691,-5.980741930007932,True
gcsc,mls,validation,9205,5,5,-12.653585433959961,-5.980741930007932,True
gcsc,mls,validation,11396,5,5,-8.66822338104248,-5.980741930007932,True
gcsc,mls,validation,12578,5,5,-10.490195274353027,-5.980741930007932,True
gcsc,mls,validation,32895,5,5,-9.052133560180664,-5.980741930007932,True
gcsc,mls,validation,12962,5,5,-13.621113777160645,-5.980741930007932,True
gcsc,mls,validation,31190,5,5,-9.334197044372559,-5.980741930007932,True
gcsc,mls,validation,49215,5,5,-9.352971076965332,-5.980741930007932,True
gcsc,mls,validation,8188,5,5,-9.407952308654785,-5.980741930007932,True
gcsc,mls,validation,3152,5,5,-9.6727933883667,-5.980741930007932,True
gcsc,mls,validation,18128,5,3,-6.9843950271606445,-5.980741930007932,True
gcsc,mls,validation,39216,5,5,-13.96357250213623,-5.980741930007932,True
gcsc,mls,validation,11071,5,5,-12.487235069274902,-5.980741930007932,True
gcsc,mls,validation,29817,5,5,-10.886382102966309,-5.980741930007932,True
gcsc,mls,validation,5965,5,5,-6.540485858917236,-5.980741930007932,True
gcsc,mls,validation,35604,5,3,-8.673531532287598,-5.980741930007932,True
gcsc,mls,validation,48274,5,5,-9.775081634521484,-5.980741930007932,True
gcsc,mls,validation,45629,5,5,-8.577204704284668,-5.980741930007932,True
gcsc,mls,validation,18731,5,5,-8.811368942260742,-5.980741930007932,True
gcsc,mls,validation,32677,5,5,-9.318963050842285,-5.980741930007932,True
gcsc,mls,validation,45179,5,5,-11.43685245513916,-5.980741930007932,True
gcsc,mls,validation,3187,5,5,-9.510476112365723,-5.980741930007932,True
gcsc,mls,validation,13249,5,5,-11.940503120422363,-5.980741930007932,True
gcsc,mls,validation,47815,5,5,-12.702923774719238,-5.980741930007932,True
gcsc,mls,validation,11928,5,5,-9.359336853027344,-5.980741930007932,True
gcsc,mls,validation,28147,5,5,-13.585850715637207,-5.980741930007932,True
gcsc,mls,validation,8334,5,5,-10.046747207641602,-5.980741930007932,True
gcsc,mls,validation,23184,5,5,-9.959099769592285,-5.980741930007932,True
gcsc,mls,validation,1998,5,5,-7.799836158752441,-5.980741930007932,True
gcsc,mls,validation,2384,5,5,-6.694366931915283,-5.980741930007932,True
gcsc,mls,validation,32277,5,5,-15.15575885772705,-5.980741930007932,True
gcsc,mls,validation,5853,5,5,-4.002520561218262,-5.980741930007932,False
gcsc,mls,validation,49682,5,5,-10.114205360412598,-5.980741930007932,True
gcsc,mls,validation,48797,5,5,-7.113037586212158,-5.980741930007932,True
gcsc,mls,validation,41720,5,5,-11.280220985412598,-5.980741930007932,True
gcsc,mls,validation,27283,5,3,-4.873383522033691,-5.980741930007932,False
gcsc,mls,validation,29491,5,5,-5.586243152618408,-5.980741930007932,False
gcsc,mls,validation,4044,5,5,-12.651992797851562,-5.980741930007932,True
gcsc,mls,validation,16899,5,5,-9.572206497192383,-5.980741930007932,True
gcsc,mls,validation,13251,5,7,-7.407638072967529,-5.980741930007932,True
gcsc,mls,validation,7750,5,5,-12.209687232971191,-5.980741930007932,True
gcsc,mls,validation,5504,5,5,-10.969554901123047,-5.980741930007932,True
gcsc,mls,validation,21428,5,3,-7.80077600479126,-5.980741930007932,True
gcsc,mls,validation,26473,5,5,-11.560637474060059,-5.980741930007932,True
gcsc,mls,validation,48301,5,5,-7.917196750640869,-5.980741930007932,True
gcsc,mls,validation,44268,5,5,-8.325016975402832,-5.980741930007932,True
gcsc,mls,validation,27956,5,5,-10.760259628295898,-5.980741930007932,True
gcsc,mls,validation,29760,5,4,-6.816096305847168,-5.980741930007932,True
gcsc,mls,validation,15862,5,4,-5.2841386795043945,-5.980741930007932,False
gcsc,mls,validation,26024,5,5,-11.463910102844238,-5.980741930007932,True
gcsc,mls,validation,4487,5,5,-9.830266952514648,-5.980741930007932,True
gcsc,mls,validation,30098,5,5,-9.43419361114502,-5.980741930007932,True
gcsc,mls,validation,6982,5,5,-8.992558479309082,-5.980741930007932,True
gcsc,mls,validation,42728,5,5,-10.359343528747559,-5.980741930007932,True
